record_id,region_name,location_name,country,latitude,longitude,elevation_m,month,year,inundated_area_km2,total_floodplain_area_km2,inundation_fraction,flood_duration_days,water_depth_cm,river_stage_m,rainfall_mm,flood_frequency_class,wetland_habitat_type,vegetation_type,seasonal_flooding,permanent_water_present,suitable_for_rice,suitable_for_wetland_crops,suitable_for_trees,flood_adapted_plants_recommended
892,Roraima,Location_0892,Brazil,3.5419,-59.0313,72,Dec,1986,2481,5000,0.496,29,110,5.06,236,Frequent,Open_Water,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
893,Roraima,Location_0893,Brazil,2.5442,-59.4768,173,Jan,1987,1531,5000,0.306,27,120,6.22,187,Frequent,Savanna,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
894,Roraima,Location_0894,Brazil,4.3068,-59.9742,239,Feb,1981,1269,5000,0.254,28,12,0.67,379,Occasional,Riparian,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
895,Amazon_Mainstem,Location_0895,Brazil,-2.7945,-61.3888,212,Sep,1987,7616,50000,0.152,5,33,11.21,46,Occasional,Riparian,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
896,Bananal,Location_0896,Brazil,-11.3788,-49.8419,243,Aug,1987,2394,20000,0.12,2,66,8.9,23,Occasional,Open_Water,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
897,Amazon_Mainstem,Location_0897,Brazil,-3.7953,-63.6477,125,Oct,1980,3403,50000,0.068,4,17,6.58,53,Rare,Marsh,Grassland,No,No,No,No,Yes,Standard_Crops_OK
898,Bananal,Location_0898,Brazil,-9.9752,-51.7446,212,Sep,1984,1620,20000,0.081,2,64,8.76,47,Rare,Riparian,Aquatic,No,No,No,No,Yes,Standard_Crops_OK
899,Pantanal,Location_0899,Brazil,-19.0704,-55.4722,166,May,1983,120485,140000,0.861,16,180,7.56,282,Permanent,Swamp,Forest,No,Yes,No,No,No,Aquatic_Plants_Only
900,Bananal,Location_0900,Brazil,-14.4303,-51.2089,113,Jul,1987,1513,20000,0.076,5,73,9.49,32,Rare,Swamp,Grassland,No,No,No,No,Yes,Standard_Crops_OK
901,Llanos_Orinoco,Location_0901,Venezuela,5.9578,-68.598,129,Apr,1984,13972,40000,0.349,16,67,6.53,286,Frequent,Riparian,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
902,Bananal,Location_0902,Brazil,-14.9086,-49.8988,183,Aug,1985,2081,20000,0.104,3,12,10.34,26,Occasional,Swamp,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
903,Roraima,Location_0903,Brazil,3.8253,-59.7405,112,Feb,1985,2444,5000,0.489,23,107,9.51,384,Frequent,Open_Water,Mixed,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
904,Roraima,Location_0904,Brazil,3.0126,-60.6424,226,Mar,1982,2352,5000,0.47,15,77,7.15,200,Frequent,Savanna,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
905,Llanos_Orinoco,Location_0905,Venezuela,7.0632,-67.4611,229,Oct,1983,5394,40000,0.135,2,73,4.65,29,Occasional,Savanna,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
906,Amazon_Mainstem,Location_0906,Brazil,-1.6189,-59.4368,157,Feb,1984,27242,50000,0.545,26,128,2.18,298,Annual,Marsh,Mixed,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
907,Bananal,Location_0907,Brazil,-11.4443,-51.8618,215,Nov,1980,9556,20000,0.478,24,146,2.26,362,Frequent,Savanna,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
908,Roraima,Location_0908,Brazil,4.3591,-61.2674,58,Nov,1981,2447,5000,0.489,29,55,5.76,191,Frequent,Open_Water,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
909,Bananal,Location_0909,Brazil,-10.9022,-51.5976,87,May,1981,9984,20000,0.499,20,93,5.29,150,Frequent,Savanna,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
910,Llanos_de_Mojos,Location_0910,Bolivia,-15.4309,-67.7599,152,Jun,1986,8956,60000,0.149,6,11,4.45,23,Occasional,Floodplain_Forest,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
911,Amazon_Mainstem,Location_0911,Brazil,-2.3591,-67.0993,146,Jul,1987,9975,50000,0.2,7,61,6.82,25,Occasional,Open_Water,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
912,Llanos_Orinoco,Location_0912,Venezuela,4.834,-67.5421,186,May,1980,24207,40000,0.605,30,163,9.9,205,Annual,Riparian,Palm_Swamp,Yes,No,Yes,No,No,Aquatic_Plants_Only
913,Roraima,Location_0913,Brazil,2.9758,-60.5604,130,Apr,1981,1722,5000,0.344,21,126,10.09,224,Frequent,Open_Water,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
914,Bananal,Location_0914,Brazil,-12.5042,-51.7162,120,May,1979,9929,20000,0.496,21,54,7.7,243,Frequent,Riparian,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
915,Llanos_Orinoco,Location_0915,Venezuela,5.9357,-67.9855,82,May,1979,17834,40000,0.446,26,81,2.2,221,Frequent,Open_Water,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
916,Pantanal,Location_0916,Brazil,-16.3305,-57.548,245,Apr,1986,112377,140000,0.803,18,299,6.2,169,Permanent,Savanna,Forest,No,Yes,No,No,No,Aquatic_Plants_Only
917,Amazon_Mainstem,Location_0917,Brazil,-3.3664,-52.8632,104,Aug,1979,6695,50000,0.134,4,4,3.65,96,Occasional,Swamp,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
918,Llanos_Orinoco,Location_0918,Venezuela,7.1452,-71.0355,157,Sep,1985,6867,40000,0.172,10,48,8.44,85,Occasional,Open_Water,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
919,Amazon_Mainstem,Location_0919,Brazil,-1.9578,-68.7325,60,Mar,1981,27980,50000,0.56,27,110,9.3,333,Annual,Marsh,Palm_Swamp,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
920,Amazon_Mainstem,Location_0920,Brazil,-2.1603,-53.3765,222,Oct,1987,3967,50000,0.079,9,64,7.61,82,Rare,Swamp,Mixed,No,No,No,No,Yes,Standard_Crops_OK
921,Pantanal,Location_0921,Brazil,-16.8812,-56.4454,123,Aug,1985,33959,140000,0.243,5,38,8.34,27,Occasional,Marsh,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
922,Roraima,Location_0922,Brazil,3.9972,-59.0719,206,Sep,1984,461,5000,0.092,2,11,1.64,86,Rare,Floodplain_Forest,Mixed,No,No,No,No,Yes,Standard_Crops_OK
923,Llanos_Orinoco,Location_0923,Venezuela,7.881,-69.1907,193,Dec,1984,22071,40000,0.552,30,89,2.0,384,Annual,Marsh,Aquatic,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
924,Llanos_Orinoco,Location_0924,Venezuela,8.4959,-66.0392,150,Jun,1983,2422,40000,0.061,4,29,9.36,86,Rare,Floodplain_Forest,Grassland,No,No,No,No,Yes,Standard_Crops_OK
925,Bananal,Location_0925,Brazil,-9.9471,-49.7098,148,Dec,1981,7934,20000,0.397,30,148,9.06,375,Frequent,Savanna,Mixed,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
926,Amazon_Mainstem,Location_0926,Brazil,-1.934,-57.5714,247,Nov,1987,15358,50000,0.307,18,82,5.52,250,Frequent,Floodplain_Forest,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
927,Llanos_de_Mojos,Location_0927,Bolivia,-14.9391,-61.1102,120,Apr,1983,47569,60000,0.793,23,113,0.91,229,Permanent,Swamp,Grassland,No,Yes,No,No,No,Aquatic_Plants_Only
928,Pantanal,Location_0928,Brazil,-20.4764,-55.383,117,Feb,1987,93462,140000,0.668,20,267,5.65,398,Annual,Open_Water,Sedges,Yes,No,No,No,No,Aquatic_Plants_Only
929,Amazon_Mainstem,Location_0929,Brazil,-3.9218,-61.8155,101,Feb,1984,21884,50000,0.438,28,55,10.62,279,Frequent,Savanna,Aquatic,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
930,Bananal,Location_0930,Brazil,-11.4441,-50.5245,164,Mar,1985,8917,20000,0.446,30,109,9.91,323,Frequent,Swamp,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
931,Roraima,Location_0931,Brazil,2.979,-59.4798,101,Feb,1986,1502,5000,0.3,27,38,6.16,359,Occasional,Swamp,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
932,Bananal,Location_0932,Brazil,-10.0044,-51.017,248,Jul,1987,2530,20000,0.127,7,31,4.75,57,Occasional,Open_Water,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
933,Pantanal,Location_0933,Brazil,-18.3068,-55.9937,233,Dec,1981,76981,140000,0.55,28,143,7.68,295,Annual,Open_Water,Grassland,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
934,Llanos_Orinoco,Location_0934,Venezuela,9.0623,-67.521,141,Dec,1986,17879,40000,0.447,18,74,4.26,287,Frequent,Open_Water,Mixed,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
935,Llanos_de_Mojos,Location_0935,Bolivia,-13.8853,-66.4373,176,Dec,1983,25987,60000,0.433,25,50,9.46,187,Frequent,Marsh,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
936,Llanos_Orinoco,Location_0936,Venezuela,9.1215,-68.1833,130,Feb,1985,14818,40000,0.37,26,132,7.11,262,Frequent,Savanna,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
937,Bananal,Location_0937,Brazil,-10.909,-51.1667,121,Jun,1982,1210,20000,0.06,10,61,0.87,44,Rare,Riparian,Grassland,No,No,No,No,Yes,Standard_Crops_OK
938,Roraima,Location_0938,Brazil,2.6929,-61.1693,195,Jul,1985,526,5000,0.105,3,76,9.96,35,Occasional,Open_Water,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
939,Amazon_Mainstem,Location_0939,Brazil,-3.0243,-55.823,147,Nov,1982,30417,50000,0.608,29,256,8.99,393,Annual,Swamp,Aquatic,Yes,No,No,No,No,Aquatic_Plants_Only
940,Amazon_Mainstem,Location_0940,Brazil,-2.1323,-52.9673,207,Jun,1986,8285,50000,0.166,2,65,7.88,52,Occasional,Swamp,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
941,Llanos_Orinoco,Location_0941,Venezuela,8.8118,-67.1647,66,Nov,1980,26623,40000,0.666,24,283,5.34,285,Annual,Open_Water,Grassland,Yes,No,No,No,No,Aquatic_Plants_Only
942,Bananal,Location_0942,Brazil,-9.654,-51.1518,209,Aug,1979,2007,20000,0.1,4,36,7.23,76,Rare,Riparian,Grassland,No,No,No,No,Yes,Standard_Crops_OK
943,Bananal,Location_0943,Brazil,-10.8228,-50.6783,248,Oct,1986,2053,20000,0.103,8,2,1.54,43,Occasional,Marsh,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
944,Pantanal,Location_0944,Brazil,-20.7715,-57.9693,229,Jun,1980,31179,140000,0.223,8,32,4.58,61,Occasional,Savanna,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
945,Llanos_Orinoco,Location_0945,Venezuela,4.4498,-68.8071,216,Jan,1981,24035,40000,0.601,27,188,7.74,175,Annual,Marsh,Mixed,Yes,No,Yes,No,No,Aquatic_Plants_Only
946,Roraima,Location_0946,Brazil,2.9446,-59.7407,83,Aug,1982,607,5000,0.121,7,28,4.53,94,Occasional,Swamp,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
947,Llanos_Orinoco,Location_0947,Venezuela,6.2143,-66.3626,227,Sep,1980,3663,40000,0.092,6,62,2.34,69,Rare,Savanna,Aquatic,No,No,No,No,Yes,Standard_Crops_OK
948,Llanos_de_Mojos,Location_0948,Bolivia,-14.1053,-65.3291,177,Apr,1982,47780,60000,0.796,30,289,7.15,237,Permanent,Floodplain_Forest,Aquatic,No,Yes,No,No,No,Aquatic_Plants_Only
949,Amazon_Mainstem,Location_0949,Brazil,-2.0694,-63.1035,194,Feb,1986,19965,50000,0.399,19,72,11.3,335,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
950,Roraima,Location_0950,Brazil,2.9548,-59.7898,216,Feb,1987,1155,5000,0.231,20,8,0.98,268,Occasional,Savanna,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
951,Llanos_de_Mojos,Location_0951,Bolivia,-13.0783,-63.0063,76,Dec,1979,27586,60000,0.46,24,70,0.69,341,Frequent,Marsh,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
952,Bananal,Location_0952,Brazil,-13.1769,-49.6502,167,Nov,1985,4273,20000,0.214,16,59,2.07,255,Occasional,Marsh,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
953,Pantanal,Location_0953,Brazil,-16.1832,-57.6354,147,Jul,1980,33948,140000,0.242,1,47,1.53,82,Occasional,Marsh,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
954,Amazon_Mainstem,Location_0954,Brazil,-2.8799,-58.7012,174,Feb,1979,22324,50000,0.446,30,145,5.59,268,Frequent,Open_Water,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
955,Amazon_Mainstem,Location_0955,Brazil,-2.8795,-54.6244,130,Jun,1981,4986,50000,0.1,0,73,6.73,86,Rare,Open_Water,Aquatic,No,No,No,No,Yes,Standard_Crops_OK
956,Roraima,Location_0956,Brazil,3.4689,-60.6721,173,May,1979,1340,5000,0.268,27,64,1.18,186,Occasional,Floodplain_Forest,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
957,Amazon_Mainstem,Location_0957,Brazil,-2.5883,-54.2978,183,Feb,1984,18352,50000,0.367,17,119,6.02,172,Frequent,Riparian,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
958,Bananal,Location_0958,Brazil,-14.1206,-49.8684,64,Sep,1984,2810,20000,0.141,10,38,6.69,26,Occasional,Marsh,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
959,Llanos_Orinoco,Location_0959,Venezuela,8.8826,-66.5051,183,Jun,1983,3076,40000,0.077,3,36,4.78,25,Rare,Floodplain_Forest,Aquatic,No,No,No,No,Yes,Standard_Crops_OK
960,Amazon_Mainstem,Location_0960,Brazil,-1.6906,-58.7554,105,May,1985,26434,50000,0.529,29,100,0.81,290,Annual,Swamp,Palm_Swamp,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
961,Llanos_de_Mojos,Location_0961,Bolivia,-13.2659,-66.8002,218,Jun,1987,11601,60000,0.193,7,27,2.48,41,Occasional,Floodplain_Forest,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
962,Roraima,Location_0962,Brazil,4.2156,-60.9371,127,Feb,1985,1545,5000,0.309,28,125,7.88,163,Frequent,Floodplain_Forest,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
963,Bananal,Location_0963,Brazil,-10.7077,-50.4747,105,Jul,1979,2155,20000,0.108,9,41,4.74,47,Occasional,Riparian,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
964,Bananal,Location_0964,Brazil,-14.6496,-51.9437,101,Dec,1980,8148,20000,0.407,18,117,6.32,294,Frequent,Swamp,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
965,Amazon_Mainstem,Location_0965,Brazil,-3.9675,-52.5187,59,Jun,1987,7894,50000,0.158,4,69,7.04,54,Occasional,Riparian,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
966,Llanos_Orinoco,Location_0966,Venezuela,8.8446,-71.4532,139,Jun,1981,2211,40000,0.055,1,28,11.36,21,Rare,Swamp,Mixed,No,No,No,No,Yes,Standard_Crops_OK
967,Llanos_Orinoco,Location_0967,Venezuela,5.7873,-68.1372,249,Feb,1983,24581,40000,0.615,15,281,2.66,322,Annual,Marsh,Forest,Yes,No,No,No,No,Aquatic_Plants_Only
968,Pantanal,Location_0968,Brazil,-19.4565,-56.3325,102,Sep,1983,19663,140000,0.14,5,76,6.77,44,Occasional,Riparian,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
969,Llanos_de_Mojos,Location_0969,Bolivia,-12.9672,-67.6086,95,Jun,1985,11508,60000,0.192,6,57,11.99,56,Occasional,Open_Water,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
970,Pantanal,Location_0970,Brazil,-18.9347,-56.8153,134,Mar,1981,90835,140000,0.649,25,135,10.22,199,Annual,Savanna,Sedges,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
971,Bananal,Location_0971,Brazil,-11.6112,-51.8232,192,May,1981,7291,20000,0.365,22,104,4.29,334,Frequent,Savanna,Sedges,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
972,Llanos_de_Mojos,Location_0972,Bolivia,-12.3478,-65.2455,133,Apr,1982,53280,60000,0.888,25,239,10.42,181,Permanent,Floodplain_Forest,Sedges,No,Yes,No,No,No,Aquatic_Plants_Only
973,Bananal,Location_0973,Brazil,-13.1295,-50.9017,194,May,1985,9819,20000,0.491,20,65,7.9,198,Frequent,Savanna,Sedges,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
974,Amazon_Mainstem,Location_0974,Brazil,-3.4511,-67.509,175,Nov,1980,26552,50000,0.531,20,130,11.15,177,Annual,Marsh,Mixed,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
975,Llanos_de_Mojos,Location_0975,Bolivia,-13.7249,-64.3408,52,Feb,1986,24982,60000,0.416,23,119,11.82,215,Frequent,Savanna,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
976,Roraima,Location_0976,Brazil,2.6573,-59.1169,67,Jan,1979,2496,5000,0.499,25,128,2.98,201,Frequent,Riparian,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
977,Roraima,Location_0977,Brazil,3.4704,-59.9602,232,Dec,1987,1982,5000,0.396,29,94,4.3,218,Frequent,Floodplain_Forest,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
978,Pantanal,Location_0978,Brazil,-18.5985,-57.5042,66,Oct,1982,33553,140000,0.24,8,74,10.41,54,Occasional,Savanna,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
979,Llanos_Orinoco,Location_0979,Venezuela,6.9706,-70.5121,100,Nov,1983,27629,40000,0.691,28,191,2.47,264,Annual,Open_Water,Grassland,Yes,No,Yes,No,No,Aquatic_Plants_Only
980,Amazon_Mainstem,Location_0980,Brazil,-1.6118,-59.2594,81,Mar,1987,19025,50000,0.381,18,141,5.41,262,Frequent,Riparian,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
981,Bananal,Location_0981,Brazil,-14.2987,-49.7675,185,Oct,1984,2722,20000,0.136,8,74,9.17,24,Occasional,Marsh,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
982,Pantanal,Location_0982,Brazil,-19.048,-55.3476,165,Jul,1980,20286,140000,0.145,7,12,2.85,38,Occasional,Savanna,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
983,Bananal,Location_0983,Brazil,-12.2045,-49.8737,243,Feb,1983,9961,20000,0.498,21,73,6.5,174,Frequent,Open_Water,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
984,Roraima,Location_0984,Brazil,4.4071,-59.7346,131,May,1979,1930,5000,0.386,22,60,1.73,244,Frequent,Savanna,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
985,Bananal,Location_0985,Brazil,-14.7336,-51.7876,144,Jul,1985,2985,20000,0.149,5,59,10.83,25,Occasional,Open_Water,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
986,Pantanal,Location_0986,Brazil,-16.4664,-56.6545,152,Apr,1986,84472,140000,0.603,26,108,5.3,332,Annual,Marsh,Aquatic,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
987,Bananal,Location_0987,Brazil,-9.966,-49.7408,249,Jun,1984,2326,20000,0.116,4,78,6.17,78,Occasional,Savanna,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
988,Pantanal,Location_0988,Brazil,-17.892,-55.0987,55,Dec,1983,75168,140000,0.537,23,150,7.12,264,Annual,Savanna,Sedges,Yes,No,Yes,No,No,Aquatic_Plants_Only
989,Llanos_Orinoco,Location_0989,Venezuela,8.1882,-70.6948,157,Sep,1981,7116,40000,0.178,4,61,6.03,41,Occasional,Savanna,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
990,Pantanal,Location_0990,Brazil,-18.1534,-56.1438,218,Sep,1987,27563,140000,0.197,4,4,10.12,22,Occasional,Savanna,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
991,Llanos_Orinoco,Location_0991,Venezuela,9.6489,-68.6299,163,Feb,1985,12059,40000,0.301,27,83,3.3,338,Frequent,Swamp,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
992,Roraima,Location_0992,Brazil,3.5096,-59.9005,160,Apr,1982,1424,5000,0.285,24,49,6.99,288,Occasional,Savanna,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
993,Roraima,Location_0993,Brazil,4.3139,-61.1292,115,Dec,1982,1103,5000,0.221,26,47,9.68,359,Occasional,Open_Water,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
994,Bananal,Location_0994,Brazil,-11.0359,-51.3758,166,Dec,1982,8317,20000,0.416,20,76,8.07,380,Frequent,Riparian,Mixed,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
995,Amazon_Mainstem,Location_0995,Brazil,-3.6992,-52.8958,229,Aug,1982,9184,50000,0.184,5,71,7.81,29,Occasional,Swamp,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
996,Bananal,Location_0996,Brazil,-13.4963,-50.7423,175,Aug,1982,2128,20000,0.106,7,55,8.13,57,Occasional,Open_Water,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
997,Bananal,Location_0997,Brazil,-13.0745,-50.6227,121,Jul,1984,1190,20000,0.059,10,49,9.52,47,Rare,Riparian,Grassland,No,No,No,No,Yes,Standard_Crops_OK
998,Llanos_de_Mojos,Location_0998,Bolivia,-12.4089,-63.4122,240,Nov,1979,53562,60000,0.893,30,212,8.52,162,Permanent,Swamp,Grassland,No,Yes,No,No,No,Aquatic_Plants_Only
999,Amazon_Mainstem,Location_0999,Brazil,-2.9816,-69.2916,103,Jul,1981,8372,50000,0.167,9,54,1.68,50,Occasional,Riparian,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
1000,Llanos_Orinoco,Location_1000,Venezuela,6.1927,-67.3637,119,Nov,1982,20355,40000,0.509,15,150,10.37,309,Annual,Floodplain_Forest,Palm_Swamp,Yes,No,Yes,No,No,Aquatic_Plants_Only
